Date,AA,ACRS,AEO,AHCO,AME,ANSS,APD,ARMK,AUR,AVTR,AWI,AXTA,BDN,BSY,BV,CABA,CCNE,CEIX,CMCSA,CNX,COHR,COR,CRS,CTLP,CUBE,CUBI,DGICA,DKS,DORM,DUOL,ECVT,ENS,EPAM,EQT,ESNT,ETRN,FCF,FIVE,FMC,FNB,FOLD,FOUR,FULT,GLPI,GMED,HCSG,HLNE,HRMY,HSY,HT,HWM,IRT,KHC,KMT,KOP,KRYS,KWR,LMB,LNC,LTHM,MATW,MDGL,MLYS,MNTK,MPB,MSA,NVRI,NWBI,OFLX,OLLI,OSUR,PENN,PFIS,PNC,PPG,PPL,RDN,SEIC,SEM,STBA,TFX,TGI,TOL,UGI,UHS,UHT,URBN,UTZ,UVSP,VPG,VSH,VSTS,VTRS,WAB,WCC,WMK,WST,WTRG,X,YORW,close_market_cap,gross_change_mkt_cap,mkt_cap_deleted_stock,adj_mkt_cap,divisor,gross_index_level,Index Value
3/25/2024,5630728233,74234329.92,4431539589,888322199.2,41980238099,30008617507,52602135404,7985660198,1674221799,16813147098,5449506200,7382949088,777635665,11409090099,455634079.7,642062995.1,401656998.4,2088091111,1.74165E+11,3557859829,9253169018,41104363518,3241805187,372465948,9613125709,1506003305,207109491.5,13061474161,2459736072,7742396297,1079404516,3738449400,15143674508,14209447576,6010920309,4853818968,1346925103,9458694740,7782670306,4813238562,3306667854,3816211825,2456675891,11303020133,5955955104,895251149.2,3606908448,1087237844,28341616947,,26306101800,3551709216,28463760420,1907128389,1085627719,4131504087,2776146984,400033760.6,5013765806,,860200371.8,3877719928,237655240.2,226422604.8,291895986,7016016868,657863638.2,1403813870,233341257,4878525200,436563687.4,2542792310,261161043.8,61332650724,33205969632,19679188869,5096517974,8529107593,3001495608,1135012744,10299064807,1088925612,13431972272,4988803998,10537641723,456019978.3,2821048111,1211234987,562250337.3,394783201.1,2834317438,2376196155,14127937267,25332290046,8493584449,1030947144,28523668071,8807154106,7987264497,413828613.7,9.60445E+11,-3583964157,0,9.64029E+11,0.996196228,9.64112E+11,113.3129703
3/26/2024,5577741455,76154183.28,4480416864,885963821.7,41727566497,30248845446,52667456291,8066139869,1754612408,17051560009,5449064622,7389576511,765853306.4,11389019377,446723374.1,649337411.8,399339940.2,1946611693,1.73613E+11,3537811204,8888284677,41231721498,3260365140,372170808.6,9673403088,1482736803,206808022.1,12976628572,2449217636,7633358090,1104029714,3746517705,15178737165,14264546683,5974616218,4870755698,1328501359,9696440604,7738049167,4799092379,3277989035,3723523725,2445472809,11343190795,6013011174,895914516.6,3696702812,1066239688,28148536089,,26419372320,3521609985,28613197129,1902382321,1085027925,4248341403,2807062068,401929655.2,5110232774,,853737117.7,3871299084,235453029.5,230016614.4,288522313.8,7192205502,669597234.6,1400676155,232977255.9,4676226890,426737495,2653063040,260775850.6,61312873654,33370670112,19351929631,5057541850,8511114714,2991091810,1121364557,10146760304,1070112108,13450133692,4938853520,10510976151,450036466.6,2848514977,1209898820,560829077.6,395250538.4,2785254686,2390526285,13853028166,25523825143,8516310772,1029724484,28538362282,8618221757,8072573084,412426596.9,9.59748E+11,-696932371.9,0,9.60445E+11,0.996196228,9.63413E+11,113.2307465
3/27/2024,5869168732,80633841.12,4549207103,893038954.2,42200751496,30091573917,53826625254,8325751709,1845488748,17165729572,5487923430,7572935211,782685247.2,11504983545,451277734.7,656228964.6,405988889.8,2005621912,1.75962E+11,3656560752,9069982186,41542474970,3339839812,381320130.6,10135529661,1519216380,211933002.3,13206245656,2563342658,7605329460,1133785162,3801785599,15637379335,14721665204,6123981623,5043840817,1373315872,10001647538,7771515022,4965310022,3404175839,3618697898,2546300549,11491320113,6177192928,922817749.8,3729661043,1116235297,28550910701,,26593183980,3571775369,28731173478,1967245252,1096024154,4318346225,2864682817,393777308.4,5383695658,,899567465.4,4048577019,234535441.7,243793651.2,295709702.4,7166240861,693064427.4,1448243920,231637070,4846550999,430948720.3,2730655435,267709329.6,63278714452,34010649120,19940996260,5182265447,8696960624,3067039532,1171161996,10498232234,1091935772,13610381512,5028348127,10777631877,467095840.4,2863923219,1223260486,586696004.2,406408216.9,2878348113,2468690632,14139770311,25867878928,8626912211,1041543533,28974045644,8918575747,8138042465,419904019.6,9.76874E+11,17125634609,0,9.59748E+11,0.996196228,9.80604E+11,115.2512226
3/28/2024,5961012480,79993890,4668684886,904044716,41982535113,29955905620,53667198004,8437384800,1971317526,17159013715,5485273966,7598340332,805408367.3,11638788355,471673349.8,652017460.1,410220039.5,2027146131,1.77065E+11,3655018550,9026791794,41257193094,3400754531,379254154.7,10088647255,1524070748,212988145.2,13337370658,2532576235,7533548822,1143019611,3810660735,15606275365,15129806740,6170658312,5159506290,1386262287,9867813481,7891744201,4982992750,3369761256,3645731927,2539898788,11559108106,6243564275,919132375.4,3790532878,1118568425,28658505378,,26716219200,3594071096,28998586535,1972782332,1102222029,4343713826,2833008657,392829361.1,5356852675,,911612620.8,4168850389,236370617.3,248286163.2,293362800,7180706875,716531620.2,1459665204,235773446.3,4894512301,430246849.4,2717225982,276055184,63931357775,34069470720,20020992963,5219682526,8677639411,3136744976,1182965833,10583522756,1131820401,13829386866,5106395749,10812000837,467350458,2908138174,1231945568,591812539.1,413009356.6,2851929708,2507772806,14265391818,25825315573,8645598299,1047086260,29049720832,8969442149,8084476608,423292226.8,9.80947E+11,4073071377,0,9.76874E+11,0.996196228,9.84692E+11,115.7317621
4/1/2024,6001635676,81273792.24,4742905933,880460940.8,41435845648,30020715316,53899696077,8372481840,2027241427,16944106303,5437142034,7603863184,786051635.4,11232913766,476425726.1,644360179.3,404578506.6,1995222570,1.72653E+11,3693573598,8931475068,41250400669,3425501136,373056226.9,10046229840,1487619896,209219777.5,13162932873,2563868580,7457666434,1121472563,3750955273,15399292586,15137969570,6102199168,5171899020,1357381823,9726906894,7778951878,4887506019,3372629138,3577870997,2504689101,11426042786,6186508205,919869450.2,3740086606,1100236702,29223008955,,25821772680,3489281182,29136225609,1928485696,1095224428,4294686059,2794778843,393208540,5301489024,,876652291.5,4004414142,239582174.6,248286163.2,293949525.6,7082041240,692282187.6,1430798222,238520000.1,4563087410,427088430.5,2726925032,267901926.2,63262892796,33725952576,19984630825,5118344604,8552051532,3090968267,1175957305,10443871243,1101718794,13675548959,4995047808,10382388834,451182245.4,3005277090,1243302984,578452697.9,411490510.3,2830543380,2492139937,14259415533,25690531616,8861245852,1041054469,29090129913,8904042490,8298740037,417800994.5,9.71158E+11,-9788456799,0,9.80947E+11,0.996196228,9.74867E+11,114.5769235
4/2/2024,6294829179,78074036.64,4646056518,847836718.4,41456518779,29847889460,53155702244,8297194406,1995784233,16776209887,5305119235,7376321665,766694903.4,11179391842,473653506.6,631342802,393899890.6,2002961615,1.70856E+11,3684320387,8770628094,41292853329,3387905333,371875669.2,9948000037,1466364080,206506552.7,12879323141,2539413218,7263516900,1116342313,3655345852,15349526234,15048178432,6071081375,5130589922,1343439530,9305819252,7480238143,4820311653,3257913861,3701455130,2451074350,11363276126,6030593759,906602102.4,3717553938,1089237668,29560531982,,25493678760,3449148874,29399706121,1905941872,1089026554,4322005014,2761793551,383918656.5,5215088174,,850505490.6,3830033416,231048608,242895148.8,287788906.8,7075364618,682113070.7,1405696499,229949428.5,4389688859,421122528,2624711973,249733643.2,62361058385,33337730016,19991903252,5113667469,8518239411,3039989659,1158989289,10183313385,1082152750,13272792771,5047079556,10217062284,444434881.2,2880671308,1216579653,563387345.1,403779444.5,2765126377,2429608459,14283320672,25889160606,8658224034,1031762251,28500892044,8799887477,8215415370,412076092.7,9.6195E+11,-9208401135,0,9.71158E+11,0.996196228,9.65623E+11,113.4905197
4/3/2024,6568594196,79993890,4541966025,858449417.3,41605824725,29971459948,53071560084,8369885722,2114622523,16977685586,5411088969,7411667921,732189424.8,10985374868,483158259.2,630577073.9,396720657.1,2049879576,1.69773E+11,3725959839,8854030229,41737757206,3505927600,372465948,9912280109,1461768228,208767573.4,12530447570,2567812993,7527054384,1133785162,3693670304,15088818416,15178783724,6034777284,5188422659,1328501359,8962529457,7439335432,4802628925,3260781743,3810142961,2443872369,11348212128,6091026618,912867238.9,3807011994,1055573958,28726304763,,25790525640,3458067165,29403638666,1915829514,1120015927,4349445928,2747716147,393872103.2,5306522083,,838754119.4,3839821288,237288205.1,259367692.8,291015897.6,7116537120,691499947.8,1399421068,234780716,4207681869,433405268.4,2670968978,251017620.8,62155376853,33347141472,19846454702,5102754154,8572580320,3065999153,1145341102,10068967851,1088173071,13464021836,5151143052,10292911024,441888706,2804969946,1161128741,558981440,406349799.7,2791544782,2486928980,14378941229,26281098165,8803672501,1019861691,28453135857,8727221189,8302707878,407928459.8,9.62029E+11,79213799.17,0,9.6195E+11,0.996196228,9.65703E+11,113.4998653
4/4/2024,6353114634,78713987.76,4411626625,820715377,41210738221,29488411680,52524636047,8195945789,2104136792,16863516023,5317474569,7316674860,733872618.9,10936313105,463356691.2,616411104.4,397526590.4,1954834428,1.68037E+11,3687404791,8572548023,41109457838,3663925152,371580529.8,9988184956,1435916559,211028594,12386269401,2523372604,7402292799,1101977614,3681567845,15025479424,14995120033,5854294085,5147113561,1328501359,8918462146,7337698394,4799092379,3286592680,3630283910,2458276332,11323105464,5968763610,905865027.5,3733024128,1040908579,28885485929,,25595231640,3440230584,29297459952,1897636253,1101822166,4357373303,2707968181,385530166.9,5152174934,,829059238.2,3781407269,231232125.6,259966694.4,291749304.6,7074251848,679766351.4,1406951585,235310172.1,4370627316,422526269.8,2606806036,254548559.2,62044625259,32883627264,19839909517,4853306960,8457860623,3069120292,1148476496,9932128113,1076884969,13137116284,5203174800,10217062284,438833295.7,2718549806,1152443658,559407817.9,404363616.1,2748772127,2451755024,14044269280,26125032531,8589540035,1024100246,28370113564,8841065040,8155897751,410206737,9.52875E+11,-9153884209,0,9.62029E+11,0.996196228,9.56514E+11,112.4198934
4/5/2024,6444958382,76794134.4,4435160128,822680691.6,41849308269,29510879041,52887775894,8364693485,2100641548,17373921128,5371788584,7295688020,727981439.6,11047817113,482366196.5,650868868,393698407.3,1977809718,1.67015E+11,3721333233,8584462614,41297947648,3715321946,372465948,10079717273,1448555153,207561695.7,12382116120,2537046570,7352729978,1099925514,3674709786,14959312797,14884921818,5883337359,5081019005,1320534334,8855353404,7280682494,4802628925,3361157610,3723523725,2453475011,11333148130,6036299366,900705503.4,3793895963,1019910424,28555332400,,26196737160,3426853148,29140158154,1911083446,1119815995,4397132139,2713350718,408091312.7,5157207994,,818189219.8,3810567297,238939863.1,260266195.2,291309260.4,7225959535,670379474.3,1399421068,232365072.2,4513281443,417964109,2591884421,249155853.3,62234485135,32707162464,19788275282,4886046905,8533937896,3139866116,1138332573,10161287811,1083657830,13362531550,5223987499,10283429931,437050973.1,2662946151,1158456408,554291283,398521899.6,2753804204,2489534458,14080126989,26678356144,8676405092,1016927306,28949800196,8678776997,8179704799,404832339.5,9.56402E+11,3526351275,0,9.52875E+11,0.996196228,9.60054E+11,112.835931
4/8/2024,6420231219,76154183.28,4420677972,815212496.1,41566775478,29732096137,52633135147,8442577037,2233460814,17232888138,5355891799,7279119463,753229350.8,11237373926,469693193,692601048.4,397929557,2008282209,1.66361E+11,3721333233,8550208165,40830968388,3841910346,372465948,10209202013,1520652583,207410961,12315663631,2521531878,7490822252,1098386439,3682778091,15263566173,15027771356,5893709956,5184291749,1327505481,8722607429,7456688097,4845067472,3323875145,3773178064,2478281836,11407212788,6192330253,899231353.6,3913958090,994579315,28621657886,,26063937240,3636432976,29136225609,1925321650,1113418189,4406644990,2708658250,389227161.4,5180695603,,824064905.4,3896669248,242793731.9,260565696,293362800,7187754420,693846667.1,1415737188,229552667.3,4488685904,415156625.5,2609790359,249091654.4,63705899172,32918920224,19912633793,4965558198,8531401987,3094089406,1152534065,10168785879,1067854487,13300569060,5157386862,10172027094,433486327.8,2659596533,1177830823,562818841.2,401559592.2,2770158455,2496699523,14032316710,26509876198,8711757150,1010406451,28850614270,8787776429,8054717798,410089902.3,9.58203E+11,1800882791,0,9.56402E+11,0.996196228,9.61861E+11,113.0483985
4/9/2024,6503243837,76474158.84,4415247164,817570873.6,41610418754,29761476532,53073774352,8355607070,2271908496,17360489414,5296720433,7409458780,771744485.7,11317656812,459891416.8,721698715.4,398735490.3,2001510544,1.63992E+11,3787647916,8562122756,40510026278,3822874496,378368736.4,10401196628,1492244472,206958756.8,12275020813,2518639309,7592340583,1104029714,3736028908,15512397930,15484889876,5830437111,5312349951,1337464261,8683980527,7902899486,4855677109,3371195197,3841590709,2517492623,11544044107,6250550733,903285265.4,3918666409,1028576329,28680613873,,25720219800,3722271522,29242404323,1947469968,1115417504,4391521997,2766209992,388184419.4,5004538531,,839341688,3899018337,240775038.7,272545728,291749304.6,7182190569,698618329.7,1422012619,234780716,4485611462,416911302.7,2693351399,252622592.8,63844338665,33453020352,20020992963,4886046905,8560504563,3042070418,1153825110,10491671425,1064844326,13286680916,5203174800,10168471685,449781849.1,2619401120,1169145740,565661360.6,406232965.4,2833059419,2557928262,14115984698,26219026606,8725897973,1011873644,28841063033,8891931442,8319571204,414062283.1,9.59523E+11,1320506146,0,9.58203E+11,0.996196228,9.63187E+11,113.2041913
4/10/2024,6388439153,74234329.92,4255943453,776692329.9,41277351643,29323362988,52238995557,8279021578,2132098742,17138866145,5242847995,7188544684,718723872.2,11121409758,457812252.2,683412311.4,384732399.5,2032708570,1.62153E+11,3795358925,8314894999,40380970192,3679153831,370104832.7,9811817810,1423852447,203642593.2,12246244512,2414769761,7447412057,1071709141,3659783420,15088252890,15379181218,5610538042,5275171764,1274723942,8717167020,7712020170,4622265099,3227801101,3697868983,2405461801,10868674846,6184179386,873433732.8,3873432918,977914112,28303295555,,25481961120,3634203403,28951395996,1884980071,1109619492,4285661047,2687473136,375481925.5,4916459995,,807319201.4,3832304202,235636547,258169689.6,292922755.8,7130261287,650041240.6,1352982880,227500693.8,4478232800,406383239.5,2527721479,242093976.5,61308918240,32410701600,19570102456,4677134880,8344348502,2985889911,1088535134,10223146871,1031732559,12668124330,5044998286,10082549284,429285138.7,2571166623,1171818073,534962151.1,392096011.5,2733675895,2501259110,13996459002,26160501993,8436516127,1006983002,28652977129,8487422438,8453485847,403897661.6,9.41917E+11,-17605953681,0,9.59523E+11,0.996196228,9.45514E+11,111.1270473
4/11/2024,6399036508,78074036.64,4274046148,789663406.3,41458815793,29400270493,52312066380,8294598288,2219479838,17152297859,5237990644,7184126402,754070947.8,11130330079,465732879.4,686475223.7,385336849.5,2016263099,1.63828E+11,3764514887,8343192152,40014179210,3753869541,382500688.3,9854235225,1433618633,201381572.6,12310323698,2421343783,7397165611,1084021740,3680761015,15067893928,15305307600,5603277224,5287564493,1270740430,8868410385,7626496320,4645252646,3217763514,3684903684,2389457398,10843568182,6104999533,872328120.5,3837616065,1042575100,27930398936,,25622572800,3629744258,28754768748,1895263219,1123214830,4391765916,2713074691,384866603.8,4867807090,,804675142.9,3837002381,239857450.9,251281171.2,288815676.6,7172546559,660992597.2,1355493053,227566875.8,4493605012,405681368.6,2520260672,240809998.9,60945020145,32373055776,19446471188,4747291903,8318989411,2936992062,1084846435,10183313385,1036247800,12856148439,4997129078,9972331584,429412447.5,2635479285,1165137240,537236166.6,394315863.8,2768900435,2500086645,13817170458,26195971456,8358236570,1013014793,28471503621,8453511504,8380080783,402846149,9.42609E+11,692007640.9,0,9.41917E+11,0.996196228,9.46208E+11,111.2086901
4/12/2024,6217115238,77754061.08,4174481329,774333952.4,41291133731,28887841830,51274682122,8188157434,2146079718,16756062317,5166896689,7016231689,733872618.9,10742296131,448109483.8,652591756.2,389668740.9,2022309228,1.60846E+11,3744466262,7984265106,39740784079,3688671756,373646505.7,9780562873,1406905242,200627899,12050446998,2366253479,7222157580,1057344443,3666238065,14657887056,15195109385,5564898612,5248320850,1268748674,8567555778,7034026754,4615192008,3062897891,3530423517,2374253215,10789588854,6018251018,857218085.4,3719235480,984580193.2,27380634355,,24997632000,3568431010,28274998262,1859667707,1102222029,4241755584,2670704463,375292336.1,4744497139,,784110243.3,3705140171,238205792.9,243793651.2,288815676.6,7063495068,643783322.5,1359258311,228327969,4397682409,386730854.9,2491909605,237150662.7,59574469166,31634256480,19366474486,4716111004,8148721228,2920345986,1079313386,10046005018,1022702077,12845465251,4884740502,9879890932,425211258.4,2597963566,1145261763,532972387.5,385786957.7,2718579664,2505167328,13530308787,25926403541,8159254986,1004374661,27927817807,8322712186,8201527926,398055925.1,9.2576E+11,-16848847563,0,9.42609E+11,0.996196228,9.29295E+11,109.2208692
4/15/2024,6462620641,78074036.64,4098450012,777478455.8,41130342711,28357266452,51173932957,8167388486,2090155816,16601597614,5144376244,7004081414,719565469.2,10604031161,445139248.6,618325424.6,382012374.7,2055925705,1.6103E+11,3665813964,7760866530,39781538633,3612052462,370104832.7,9519360897,1339116423,200326429.6,11779890433,2361388702,6688588174,1028102020,3644050224,14424890047,14905328895,5523408222,5126459012,1257794015,8308592319,7032787278,4597509280,3057162127,3415666822,2367051233,10748162858,6035134957,850215874.1,3707800992,984913497.3,26908986458,,24798432120,3537216993,28558141500,1888144116,1114017984,4143212211,2651589556,371206683.2,4678228526,,781466184.8,3622765441,226827704.2,244392652.8,287788906.8,6964458509,632831965.8,1358003225,225051959,4452407484,380414017,2426254501,242126075.9,59153217566,31768369728,19221025935,4645953981,8086531077,2870407758,1085215305,9872143570,1027969859,12590137058,4893065582,9858558474,435841539.9,2559777923,1135073493,532403883.6,386955301,2693419278,2430911198,13524332502,25749056229,8076430165,1005352789,27825693039,8371156378,8102331894,397588586.2,9.19828E+11,-5932734975,0,9.2576E+11,0.996196228,9.2334E+11,108.5209273
4/16/2024,6374309345,78713987.76,4036900851,755073869.3,41130342711,28240609000,50416653520,8099889408,2104136792,16527723191,5106842168,6965421447,710307901.8,10907322063,439594809.6,624068385.2,371132275.4,2136460143,1.59702E+11,3675067175,7899373647,40452290661,3689147652,373646505.7,9418898599,1330786441,202888919.7,11785230365,2335224095,6773357689,1018867571,3635578503,14186803298,14774723603,5463247156,5076888095,1247835234,8119266093,6870415911,4523241822,3025615426,3425597690,2311035822,10567394878,6030477318,855006860.8,3700738514,992579490.7,27018055034,,25005443760,3494855113,28790161652,1880234003,1110019355,4143212211,2634268828,373301646.7,4581761558,,768539676.5,3648448817,221138659.8,215640576,281848310.1,6936268328,631267486.3,1342314648,229651609.4,4421663060,367078470.2,2465050699,241805081.5,57986370413,31406028672,18915583980,4596064542,8018303046,2839196365,1077100166,9842619928,1021949537,12215157159,4809814785,9564644607,419991599.2,2547049375,1146764950,523592073.5,391745508.5,2682097105,2434819415,13285281110,25796940004,7813309847,1013177815,27862428567,8206446125,7995200179,389643824.6,9.14092E+11,-5735436776,0,9.19828E+11,0.996196228,9.17582E+11,107.8442626
4/17/2024,6282465597,78713987.76,4047762468,740923604.2,40875374095,28137777615,50702294009,8088206875,2118117767,16373258488,5064892319,7018440830,722090260.3,11166011361,428901962.9,579273292.5,363677392.6,2067534273,1.59253E+11,3678151579,7714697491,40520214917,3700093266,370104832.7,9423363590,1333658849,201532307.3,11686738283,2313529822,6648937917,1007581021,3604918942,14075960061,14705339542,5427980324,5068626276,1255802259,8277581989,6948502904,4528546641,3025615426,3446838713,2319038024,10552330879,5959448333,853532711,3706960221,971914639,26903090859,,24790620360,3470329814,29014316715,1885771082,1070832793,4137845987,2600731482,373301646.7,4502910298,,757375873.8,3577819534,220221072,209950060.8,286468774.2,6901030601,625009568.2,1344197277,222702497.3,4375546424,368482212,2424762340,235096298.6,58255338570,31763664000,19213753508,4574237913,7974830319,2770531301,1076731296,9767170620,977549667.8,12120076786,4930528440,9477537070,412098456.1,2483406637,1159124491,523876325.4,382749265.1,2653162662,2446544067,13257073046,25626686584,7703213438,1020513776,27722833560,8359045330,7761097544,394667717.9,9.12542E+11,-1549767005,0,9.14092E+11,0.996196228,9.16027E+11,107.6614216
4/18/2024,6266569564,79993890,4044141929,737386037.9,40716880091,28035810360,51599072290,8097293290,1978308013,16312815779,5027358244,7029486535,714515887,11609797313,428901962.9,534478199.8,368915958.9,2030773809,1.61867E+11,3655018550,7600019556,40287574340,3777188457,364792323.1,9342993751,1345148479,205602144.4,11581126290,2310374292,7009550168,1001424722,3639612656,13982648152,14778805019,5464284416,5060364456,1272732186,8269421376,7056337323,4516168731,2965389905,3414839250,2312636262,10632672204,5911707539,862377609.6,3693003419,968581598.4,27246509484,,24817961520,3466985455,29179483603,1906337378,1062835535,4004910002,2594658876,379937277.8,4568340067,,754731815.3,3485891841,197281377,204858547.2,290429172,6888419204,625400688.1,1355493053,222371587.2,4445028822,368482212,2406856403,238177844.8,58496618829,31801309824,19359202058,4564883643,7975434107,2751804465,1083370955,9715621404,973034426.9,12090163860,4951341140,9100071076,416172336.4,2479387096,1175158490,528708608.4,386487963.6,2651904642,2419186546,13279304826,25585896702,7750686202,1021328883,27697118691,8518911163,7727370893,400976793.4,9.16375E+11,3832736260,0,9.12542E+11,0.996196228,9.19874E+11,108.1136065
4/19/2024,6275400694,79993890,4048667603,735027660.4,40840918877,27831875850,51297931929,8271233222,1964327038,16191930359,5034865059,6818513573,737239007,11703460680,438010684.2,510740629.4,377781225,2031499344,1.64482E+11,3701284608,7333430588,40601724024,3713418361,363611765.4,9392108653,1385074945,210877859.3,11581719616,2326546386,6843429264,1021432695,3651715115,13906302045,14958387294,5545190677,5138851741,1315554944,8174758263,7165411218,4643484373,3045690599,3361047049,2399060040,10735986126,5861637926,879698869.3,3696702812,980580544.5,27270091879,,24774996840,3481477677,29714309718,1938768843,1066034438,3868071308,2630128415,372922467.8,4637125210,,776471852,3320359352,207191325.2,208452556.8,299083374.6,6869873032,640654363.4,1396910896,222371587.2,4496679454,370587824.6,2469527183,245303920.5,60240956438,30784872576,19650099159,4625686396,7983283349,2815267631,1122840036,9683285986,964756485.1,11987605255,5359270044,9331172705,426484346,2477377325,1162464907,551733015.5,388824650.2,2629260295,2431041472,13452617085,25573482390,7775937672,1051324815,27350335307,8581888613,7662893472,409973067.6,9.21358E+11,4983250486,0,9.16375E+11,0.996196228,9.24876E+11,108.7015285
4/22/2024,6421997445,78713987.76,4077631914,755466932.2,40856997979,28091114634,51909069720,8375077958,1922384112,16386690202,5062242855,6912402064,748179768.6,11868486612,443555123.2,509974901.3,385437591.2,2037303628,1.65789E+11,3716706627,7674485748,40223046297,3755773126,362431207.8,9412201112,1406330761,208315369.2,11783450388,2337722223,7028349859,1019380596,3634771673,13966247877,15505296953,5591867366,5312349951,1323521968,8086079599,7219948166,4717751830,3108784001,3367667628,2434269727,10795865520,5969928019,873065195.4,3749166935,979580632.3,27469068336,,24583608720,3529413489,30005318045,1911083446,1060036495,3835630049,2608736281,375671515,4741141766,,784991596.2,3346512546,204255044.3,216239577.6,299230056,6971135131,625791808,1388125293,223397408.5,4531728098,375149985.4,2529213641,246844693.6,61680727164,30862517088,19911906550,4666221565,8079889410,2843357884,1135750484,9712809628,977549667.8,12163877857,5300994486,9546867559,426484346,2583895171,1204554154,560260573.7,390460330.9,2646872565,2447846806,13422735661,25843050305,7881488816,1019698669,27600136897,8694521359,7703563845,414179117.9,9.29781E+11,8422720258,0,9.21358E+11,0.996196228,9.33331E+11,109.695238
4/23/2024,6367244442,78713987.76,4188963484,769617197.4,41316400891,28140370003,51767356609,8330943946,1985298501,17226172282,5142609935,6890310654,772586082.7,12131636070,456624158.1,509209173.2,387653907.7,2032466725,1.6485E+11,3710537820,7796610302,40360592915,3832868317,367153438.5,9329598778,1447118949,207712430.4,12234377996,2373221942,7539701448,1035797394,3675920031,14015448702,15505296953,5617798860,5324742681,1353398311,8044732493,7267048257,4827384744,3067199713,3401873950,2458276332,10928930839,5972256838,880804481.6,3810711387,962915429.3,27572241314,,25298384760,3493740327,29950262415,1925321650,1070432930,3949296415,2641583558,399559787,4819993027,,802324868.7,3417298435,209393536,218635584,303337135.2,7050883671,647694521.3,1379967233,223761409.6,4627035812,388134596.6,2603821713,250696626.4,62341281315,30678993696,19802820137,4772236623,8090757592,2930749784,1149029801,9893231886,1002383493,12763204704,5313482106,9773228642,431576696.4,2636484170,1220588153,568503880,388474147.3,2716063626,2467387893,13590071635,26332528886,8037795416,1025241396,28668406051,8782932010,7527986868,415347465.2,9.37259E+11,7477509965,0,9.29781E+11,0.996196228,9.40837E+11,110.5774319
4/24/2024,6369893780,75194256.6,4098450012,768831071.5,40923611401,28422076148,51964426404,8450365392,1981803257,17051560009,5118764757,6872637527,758278933,12142786471,448307499.5,496153509.4,388862807.6,2019165241,1.64135E+11,3733670848,7759377206,40416630426,3826205770,359479813.6,9398806139,1437065522,211631532.8,12203525054,2360599820,7395798361,1030154120,3644857055,13855970167,16088939349,5618836120,5545746353,1368336482,8079007068,7237300831,4834457835,3017011780,3364081481,2485483817,10906334842,5989722982,827735090.2,3805666760,973414507.2,27732896379,,25274949480,3511576908,30323854187,1937186821,1062635604,3879535512,2616327038,403825549.8,4804893850,,790279713.2,3202278466,208292430.6,224026598.4,301430277,7076477388,625791808,1373064259,222371587.2,4593831834,385327113.1,2665000332,249669444.3,62503453292,30704875200,19900997908,4770677578,8042454562,2883932695,1152349630,9898855437,1012166515,12682012475,5411301792,9835448311,433486327.8,2626770279,1251988067,568503880,389175153.2,2802866956,2436122154,13817170458,28969683415,8052188754,1047575324,28364235879,8853176088,7265117384,414880126.2,9.39819E+11,2560242572,0,9.37259E+11,0.996196228,9.43407E+11,110.8794884
4/25/2024,6351348408,76154183.28,4150947826,753894680.6,40868483052,28295913274,52057425634,8395846906,1964327038,16876947736,5112141097,6832872989,740605395.2,12127175910,442367029.1,466328400.7,388459841,2083496053,1.54759E+11,3692031396,7877033790,40713799046,3889499970,346493679.1,9249228939,1422703484,209219777.5,12116306162,2319709403,7336664788,1013737321,3672289294,13410335111,16492999470,5586681067,5665542736,1351406555,8211753043,7164171742,4816775107,2916635913,3251807503,2490285138,10906334842,5865131155,810045293.1,3815083397,964081993.6,27592875909,,25306196520,3493740327,30170484933,1877860969,1071832450,3798798244,2589345346,406764186.4,4689133488,,809081907.1,3044106456,202786903.8,228219609.6,307737577.2,6995245155,629703006.8,1365533742,221875222,4566776741,368482212,2566517677,245689113.8,61854765383,30403708608,19853727130,4727024319,8030378804,2850640542,1143496752,9673444772,1010285165,12536721118,5355107504,9788042849,435014032.9,2597963566,1251319983,584137736.7,389642490.6,2779593599,2453057763,13721549901,28941307845,7939062168,1037794041,27044695714,8858020507,7380184781,413127605.3,9.25924E+11,-13895095877,0,9.39819E+11,0.996196228,9.29459E+11,109.24015
4/26/2024,6510308741,76154183.28,4415247164,782195210.8,40765117396,28867102728,52269995300,8395846906,2104136792,16077760796,5164688803,6896938077,754070947.8,12033512543,446921389.8,420767580,383422758,2074305937,1.57496E+11,3702826810,8198727739,40909081282,3998004312,341771448.4,9099651740,1344861238,202888919.7,12288963970,2346399932,7606696710,1016302446,3682374676,13434652760,16570546362,5599128184,5675870010,1349414798,8164965527,7242258735,4859213654,2948182614,3259531511,2497487119,10665310867,5887254938,799726244.8,3846696394,977914112,27439590343,,25931137320,3533872634,30021048225,1901591309,1053438757,3825629360,2625435947,421457369.6,4665645878,,797918104.5,3027193014,217835343.7,227620608,306124081.8,7001921777,632049726.1,1356748139,220154489.5,4580919176,372693437.3,2516977917,245560716,61708415062,30617819232,19650099159,4731701454,8044869713,2854802061,1142943447,9684223245,1027217318,12843328614,5278100517,9825967219,440870235.9,2717209959,1243302984,602045608.9,390343496.5,2846897631,2462176937,13829123027,29129295996,7868358052,1037794041,26453253713,8736910027,7424822995,413010770.6,9.30379E+11,4454822946,0,9.25924E+11,0.996196228,9.33931E+11,109.7657284
